Raw file	Experiment	Fraction	Enzyme	Enzyme mode	Enzyme first search	Enzyme mode first search	Use enzyme first search	Variable modifications	Fixed modifications	Multi modifications	Variable modifications first search	Use variable modifications first search	Requantify	Multiplicity	Max. missed cleavages	Labels0	LC-MS run type	Time-dependent recalibration	MS	MS/MS	MS3	MS/MS Submitted	MS/MS Submitted (SIL)	MS/MS Submitted (ISO)	MS/MS Submitted (PEAK)	MS/MS Identified	MS/MS Identified (SIL)	MS/MS Identified (ISO)	MS/MS Identified (PEAK)	MS/MS Identified [%]	MS/MS Identified (SIL) [%]	MS/MS Identified (ISO) [%]	MS/MS Identified (PEAK) [%]	Peptide Sequences Identified	Peaks	Peaks Sequenced	Peaks Sequenced [%]	Peaks Repeatedly Sequenced	Peaks Repeatedly Sequenced [%]	Isotope Patterns	Isotope Patterns Sequenced	Isotope Patterns Sequenced (z>1)	Isotope Patterns Sequenced [%]	Isotope Patterns Sequenced (z>1) [%]	Isotope Patterns Repeatedly Sequenced	Isotope Patterns Repeatedly Sequenced [%]	Recalibrated	Av. Absolute Mass Deviation [ppm]	Mass Standard Deviation [ppm]	Av. Absolute Mass Deviation [mDa]	Mass Standard Deviation [mDa]	Label free norm param
163_18_pur_wdh	163_18_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16647	41081	0	61066	21094	0	39972	2944	2632	0	312	4.8	12	0	0.78	1508	654890	30909	4.7	2710	8.8	48563	17485	16938	36	56	2651	15	+	0.59739	0.83232	0.36544	0.53112	
163_19_pur_wdh	163_19_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13418	48114	0	69715	26511	0	43204	3892	3664	0	228	5.6	14	0	0.53	2357	633274	38503	6.1	2796	7.3	58115	23260	22751	40	52	2624	11	+	0.64579	0.9111	0.40561	0.59968	
163_1_1zu3_90min	163_1_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15100	47131	0	69755	24505	0	45250	6381	5810	0	571	9.1	24	0	1.3	2573	571032	34026	6	3465	10	61141	19139	18615	31	49	3167	17	+	0.61225	0.85366	0.38683	0.56721	
163_20_pur_wdh	163_20_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15067	43669	0	66508	20830	0	45678	2333	2109	0	224	3.5	10	0	0.49	1136	612471	33017	5.4	3239	9.8	44131	16699	15940	38	56	2863	17	+	0.54117	0.76026	0.33007	0.48433	
163_21_pur_wdh	163_21_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14977	43668	0	67384	19952	0	47432	2210	1996	0	214	3.3	10	0	0.45	968	597093	32111	5.4	3317	10	41759	15896	15141	38	56	2800	18	+	0.52511	0.75546	0.30905	0.45754	
163_22_pur_wdh	163_22_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16221	41587	0	61324	21850	0	39474	3358	3044	0	314	5.5	14	0	0.8	1759	666866	31809	4.8	2637	8.3	50018	18275	17745	37	55	2652	15	+	0.5338	0.76739	0.32424	0.48567	
163_23_pur_wdh	163_23_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14196	45188	0	67239	23137	0	44102	3270	3019	0	251	4.9	13	0	0.57	1766	586724	34418	5.9	2943	8.6	46229	19381	18779	42	59	2810	14	+	0.6031	0.86275	0.37103	0.5633	
163_24_pur_wdh	163_24_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16615	41146	0	62512	19778	0	42734	2540	2287	0	253	4.1	12	0	0.59	1255	618750	30585	4.9	2824	9.2	43891	16319	15637	37	58	2550	16	+	0.55582	0.79099	0.34681	0.51483	
163_25_90min_pur_wdh	163_25_90min_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15095	44884	0	63334	26434	0	36900	4834	4488	0	346	7.6	17	0	0.94	2432	922904	36020	3.9	3362	9.3	53695	20976	20484	39	50	3640	17	+	0.60035	0.8609	0.37903	0.57053	
163_26_1zu3_90min_wdh	163_26_1zu3_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		19355	36982	0	51313	22647	0	28666	4609	4171	0	438	9	18	0	1.5	2087	1213059	29784	2.5	2859	9.6	57215	17815	17388	31	42	3310	19	+	0.58909	0.84989	0.36366	0.54844	
163_27_pur_wdh	163_27_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12982	48946	0	72558	25332	0	47226	4497	4049	0	448	6.2	16	0	0.95	1889	566265	36576	6.5	3146	8.6	46774	20646	20082	44	59	3407	17	+	0.54959	0.78404	0.36678	0.55609	
163_28_pur_wdh	163_28_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13847	46434	0	67856	25006	0	42850	4225	3905	0	320	6.2	16	0	0.75	2244	607073	35344	5.8	2630	7.4	46932	21366	20834	46	56	2760	13	+	0.61298	0.86949	0.39807	0.59701	
163_29_pur_wdh	163_29_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13099	48690	0	70857	26523	0	44334	4628	4177	0	451	6.5	16	0	1	2096	602975	37287	6.2	3204	8.6	51099	21757	21202	43	57	3602	17	+	0.54891	0.78531	0.3618	0.55363	
163_2_pur_wdh	163_2_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14255	50598	0	69169	32027	0	37142	5800	5372	0	428	8.4	17	0	1.2	3150	643578	39901	6.2	2660	6.7	59712	27407	26981	46	56	3624	13	+	0.55866	0.82028	0.38052	0.59408	
163_30_pur_wdh	163_30_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15190	42996	0	64371	21621	0	42750	3169	2918	0	251	4.9	13	0	0.59	1718	629122	32244	5.1	2723	8.4	44772	18121	17534	40	57	2622	14	+	0.57411	0.82603	0.35276	0.5328	
163_31_1zu3_wdh	163_31_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16030	41687	0	57531	25837	0	31694	4165	3902	0	263	7.2	15	0	0.83	2596	661996	33176	5	1999	6	55565	22942	22555	41	53	2307	10	+	0.58975	0.84121	0.37379	0.56121	
163_32_pur_wdh	163_32_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14658	45080	0	64849	25311	0	39538	4205	3869	0	336	6.5	15	0	0.85	2433	637549	35230	5.5	2598	7.4	52667	21756	21297	41	54	2765	13	+	0.61326	0.85843	0.39134	0.57855	
163_33_pur_wdh	163_33_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15366	42966	0	63813	22119	0	41694	3402	3097	0	305	5.3	14	0	0.73	1712	647113	32638	5	2815	8.6	47153	18461	17922	39	57	2764	15	+	0.56075	0.79357	0.34837	0.52178	
163_34_pur_wdh	163_34_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13319	46949	0	70609	23285	0	47324	3827	3482	0	345	5.4	15	0	0.73	1747	510557	34935	6.8	2947	8.4	39218	19269	18673	49	62	3002	16	+	0.54766	0.78064	0.35359	0.53988	
163_35_pur_wdh	163_35_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13913	47450	0	69129	25769	0	43360	4041	3669	0	372	5.8	14	0	0.86	2151	596523	37195	6.2	2852	7.7	51716	22034	21487	43	55	2895	13	+	0.595	0.83805	0.38511	0.57608	
163_3_pur_wdh	163_3_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13356	47995	0	69696	26294	0	43402	4151	3887	0	264	6	15	0	0.61	2261	631851	37077	5.9	2792	7.5	52473	22506	22003	43	54	2963	13	+	0.63478	0.89957	0.41087	0.61421	
163_4_pur_wdh	163_4_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15445	42899	0	63084	22714	0	40370	3423	3106	0	317	5.4	14	0	0.79	1806	680796	32506	4.8	2486	7.6	52332	19295	18771	37	54	2588	13	+	0.57631	0.80475	0.35078	0.50756	
163_5_1zu3_90min	163_5_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14968	47310	0	68249	26359	0	41890	6111	5568	0	543	9	21	0	1.3	2735	580238	35160	6.1	3093	8.8	65669	21611	21125	33	48	3105	14	+	0.60211	0.86378	0.38017	0.57136	
163_6_pur_wdh	163_6_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12881	52278	0	72738	31818	0	40920	5072	4661	0	411	7	15	0	1	3053	678447	40652	6	2769	6.8	66530	27728	27272	42	54	3304	12	+	0.59853	0.86393	0.40069	0.61747	
163_7_pur_wdh2	163_7_pur_wdh2	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13125	47620	0	73307	21931	0	51376	3497	3055	0	442	4.8	14	0	0.86	1574	636381	34161	5.4	3657	11	39667	16957	16218	43	57	3278	19	+	0.59187	0.85808	0.3631	0.55824	
163_8_pur_wdh	163_8_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15718	42246	0	59618	24870	0	34748	4024	3714	0	310	6.7	15	0	0.89	2311	633880	32151	5.1	2176	6.8	53275	21459	20955	40	57	2709	13	+	0.59214	0.84151	0.36893	0.5401	
163_9_pur_wdh	163_9_pur_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13350	47423	0	70215	24629	0	45586	3857	3556	0	301	5.5	14	0	0.66	2030	584095	36146	6.2	2840	7.9	48539	20770	20143	43	57	2922	14	+	0.57632	0.81957	0.35928	0.53371	
16_pur_wdh2	16_pur_wdh2	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12161	49931	0	74950	24910	0	50040	4136	3781	0	355	5.5	15	0	0.71	2110	566623	36917	6.5	3222	8.7	44362	20667	20055	47	58	3143	15	+	0.60954	0.84976	0.39234	0.58304	
17_1zu3_wdh	17_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12937	49775	0	72021	27529	0	44492	5468	4973	0	495	7.6	18	0	1.1	2490	559216	37734	6.7	2955	7.8	49731	22849	22249	46	58	3383	15	+	0.56838	0.81981	0.3894	0.59799	
18_1zu3_90min	18_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12971	47770	0	70581	24951	0	45630	5040	4481	0	559	7.1	18	0	1.2	2437	636052	35470	5.6	3519	9.9	43815	20094	19595	46	59	3452	17	+	0.60579	0.87862	0.38381	0.59394	
19_1zu3_90min	19_1zu3_90min	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13400	46037	0	72289	19769	0	52520	3388	3002	0	386	4.7	15	0	0.73	1499	595741	30304	5.1	3548	12	34074	15205	14611	45	60	2989	20	+	0.53516	0.78247	0.3243	0.49817	
1_1zu3_90min_20200409182950	1_1zu3_90min_20200409182950	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11703	53009	0	75443	30573	0	44870	5601	4964	0	637	7.4	16	0	1.4	2370	613711	41359	6.7	4014	9.7	47506	23811	22917	50	61	4444	19	+	0.56347	0.79592	0.35716	0.52914	
20_1zu3_wdh	20_1zu3_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10883	51550	0	76557	26541	0	50016	3892	3615	0	277	5.1	14	0	0.55	2225	486304	38625	7.9	2840	7.4	50718	22880	22201	45	54	2723	12	+	0.63037	0.87824	0.38573	0.5593	
214_10_pur_90min_wdh	214_10_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10546	56383	0	81021	31739	0	49282	6495	5444	0	1051	8	17	0	2.1	2421	520789	39252	7.5	3593	9.2	50393	25322	24513	50	63	4482	18	+	0.55883	0.83034	0.37832	0.59913	
214_11_pur_90min_wdh	214_11_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13314	50072	0	68447	31697	0	36750	4608	4123	0	485	6.7	13	0	1.3	1851	695395	38404	5.5	2885	7.5	58326	26719	26144	46	56	3711	14	+	0.63269	0.90945	0.43387	0.66544	
214_12_pur_90min_wdh	214_12_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15693	43054	0	68822	17286	0	51536	2166	1720	0	446	3.1	10	0	0.87	575	693950	26365	3.8	3226	12	33623	12919	12051	38	59	2783	22	+	0.49317	0.7332	0.3174	0.50146	
214_13_pur_90min_wdh	214_13_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15863	43658	0	69722	17590	0	52132	1683	1290	0	393	2.4	7.3	0	0.75	387	667688	24885	3.7	3176	13	33149	12807	11810	39	61	2938	23	+	0.51348	0.74309	0.30536	0.45845	
214_14_pur_90min_wdh	214_14_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		16152	42790	0	66486	19086	0	47400	1795	1449	0	346	2.7	7.6	0	0.73	352	717855	25211	3.5	2871	11	37430	14359	13314	38	61	3084	21	+	0.52741	0.75916	0.31563	0.4772	
214_15_pur_90min_wdh	214_15_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15788	43644	0	69936	17344	0	52592	1624	1351	0	273	2.3	7.8	0	0.52	332	691850	24419	3.5	3035	12	34052	12702	11652	37	59	2887	23	+	0.51507	0.75366	0.30663	0.46439	
214_16_pur_90min_wdh	214_16_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12618	48756	0	77130	20382	0	56748	1837	1518	0	319	2.4	7.4	0	0.56	402	546369	28231	5.2	3517	12	34972	14914	13713	43	65	3528	24	+	0.49923	0.74371	0.31576	0.49678	
214_17_pur_90min_wdh	214_17_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15881	43369	0	68120	18612	0	49508	2389	1870	0	519	3.5	10	0	1	557	704081	25674	3.6	3348	13	34888	13560	12702	39	60	3054	23	+	0.51524	0.74938	0.30784	0.48622	
214_19_pur_90min_wdh	214_19_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		17002	41679	0	65942	17408	0	48534	2110	1663	0	447	3.2	9.6	0	0.92	435	729699	23678	3.2	2975	13	34310	12686	11776	37	60	2886	23	+	0.46549	0.67861	0.276	0.44114	
214_1_pur_90min_wdh	214_1_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10435	58904	0	85120	32688	0	52432	7200	6100	0	1100	8.5	19	0	2.1	2790	506338	43102	8.5	3763	8.7	50912	26130	25406	51	62	4531	17	+	0.5533	0.81495	0.39217	0.6252	
214_20_pur_90min_wdh	214_20_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14953	44298	0	69091	19505	0	49586	2019	1694	0	325	2.9	8.7	0	0.66	592	599069	26509	4.4	2936	11	34782	14847	13952	43	65	3013	20	+	0.49745	0.71626	0.30613	0.4704	
214_21_pur_90min_wdh	214_21_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15588	43796	0	69377	18213	0	51164	2198	1754	0	444	3.2	9.6	0	0.87	496	667712	25624	3.8	3268	13	33238	13265	12426	40	62	3027	23	+	0.49183	0.7152	0.29839	0.46281	
214_22_pur_90min_wdh	214_22_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14914	44633	0	71408	17856	0	53552	2226	1732	0	494	3.1	9.7	0	0.92	548	560227	26021	4.6	3236	12	30459	13303	12373	44	65	2947	22	+	0.4879	0.70532	0.30488	0.45913	
214_23_pur_90min_wdh	214_23_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14147	45794	0	72962	18626	0	54336	2107	1769	0	338	2.9	9.5	0	0.62	571	616009	28005	4.5	3413	12	32720	13756	12889	42	63	3027	22	+	0.54572	0.79516	0.34496	0.5258	
214_24_pur_90min_wdh	214_24_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15361	44043	0	70512	17574	0	52938	1798	1431	0	367	2.5	8.1	0	0.69	450	590899	25440	4.3	3163	12	31115	13147	12202	42	65	2887	22	+	0.51435	0.75348	0.32089	0.4812	
214_25_pur_90min_wdh	214_25_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		15835	42685	0	65850	19514	0	46336	1849	1452	0	397	2.8	7.4	0	0.86	541	702708	25748	3.7	3003	12	36475	14750	13992	40	61	3120	21	+	0.50842	0.72506	0.30713	0.46202	
214_26_pur_90min_wdh	214_26_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11914	53018	0	79591	26441	0	53150	5359	4629	0	730	6.7	18	0	1.4	2094	553762	38842	7	3659	9.4	44367	21213	20529	48	59	3713	18	+	0.60864	0.86538	0.40518	0.60535	
214_27_pur_90min_wdh	214_27_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11954	51614	0	76786	26442	0	50344	4969	4478	0	491	6.5	17	0	0.98	2391	550753	37880	6.9	3232	8.5	45287	21960	21295	48	59	3380	15	+	0.60068	0.85625	0.39703	0.60043	
214_28_pur_90min_wdh	214_28_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11066	53500	0	80142	26858	0	53284	5490	4813	0	677	6.9	18	0	1.3	2488	517596	38872	7.5	3627	9.3	44302	21727	20911	49	59	3759	17	+	0.58929	0.82967	0.38926	0.58925	
214_29_pur_90min_wdh	214_29_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10399	58012	0	85116	30908	0	54208	4807	4180	0	627	5.6	14	0	1.2	2101	564194	43171	7.7	3581	8.3	54561	25610	24811	47	55	3884	15	+	0.62487	0.88426	0.42664	0.6489	
214_2_pur_90min_wdh	214_2_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12267	50767	0	74944	26586	0	48358	3370	3020	0	350	4.5	11	0	0.72	1324	673403	38010	5.6	3189	8.4	50665	22033	21418	43	53	3361	15	+	0.61609	0.87817	0.40131	0.61277	
214_30_pur_90min_wdh	214_30_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		10430	52659	0	82914	22402	0	60512	2715	2358	0	357	3.3	11	0	0.59	1117	499485	34950	7	4033	12	37113	16635	15596	45	59	3664	22	+	0.55757	0.80567	0.34986	0.5425	
214_31_pur	214_31_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14218	44660	0	69376	19942	0	49434	2684	2323	0	361	3.9	12	0	0.73	1109	678711	31137	4.6	3330	11	37355	15509	14715	42	58	3014	19	+	0.49747	0.7223	0.31463	0.48318	
214_32_pur	214_32_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12404	49477	0	72437	26515	0	45922	4666	4227	0	439	6.4	16	0	0.96	2276	652435	37151	5.7	3221	8.7	48273	21910	21272	45	57	3389	15	+	0.60432	0.85626	0.39197	0.58353	
214_33_pur	214_33_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12300	56434	0	77392	35474	0	41918	5878	5324	0	554	7.6	15	0	1.3	3223	665071	44468	6.7	3084	6.9	65243	30326	29728	46	56	3919	13	+	0.60647	0.88416	0.41508	0.64506	
214_34_pur	214_34_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13985	45415	0	65997	24829	0	41168	3618	3297	0	321	5.5	13	0	0.78	1636	703520	34958	5	2854	8.2	49442	21016	20465	43	54	2890	14	+	0.63453	0.90308	0.4099	0.62568	
214_35_pur	214_35_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13122	46479	0	71018	21938	0	49080	3467	3093	0	374	4.9	14	0	0.76	1492	621336	33248	5.4	3450	10	39141	17286	16508	44	60	3220	19	+	0.51649	0.73445	0.32061	0.48249	
214_36_pur	214_36_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12646	48208	0	70465	25951	0	44514	4222	3869	0	353	6	15	0	0.79	2055	683637	37232	5.4	3124	8.4	49493	21724	21138	44	55	3162	15	+	0.61391	0.88929	0.39117	0.5991	
214_37_pur	214_37_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		12214	52848	0	75493	30203	0	45290	5854	5295	0	559	7.8	18	0	1.2	2687	676153	40979	6.1	3576	8.7	52310	24763	24193	47	58	4113	17	+	0.57586	0.84007	0.38626	0.59873	
214_38_pur	214_38_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13172	47752	0	69369	26133	0	43236	3692	3331	0	361	5.3	13	0	0.83	1518	684097	36690	5.4	3151	8.6	48792	21745	21206	45	56	3238	15	+	0.58691	0.83525	0.38761	0.59225	
214_39_pur	214_39_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13142	56007	0	75261	36753	0	38508	1995	1859	0	136	2.7	5.1	0	0.35	991	770523	45910	6	2639	5.7	75739	32693	32156	43	51	3459	11	+	0.69213	0.9699	0.46573	0.69411	
214_3_pur_90min_wdh	214_3_pur_90min_wdh	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11628	50323	0	76536	24110	0	52426	3925	3539	0	386	5.1	15	0	0.74	1564	558447	35921	6.4	3501	9.7	40212	19174	18359	48	61	3503	18	+	0.54841	0.78183	0.3447	0.52497	
214_40_pur	214_40_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13025	49537	0	70538	28536	0	42002	5555	4994	0	561	7.9	18	0	1.3	2627	675707	37922	5.6	3063	8.1	52195	24005	23547	46	57	3423	14	+	0.60294	0.86455	0.40094	0.61332	
214_41_pur	214_41_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		14351	45143	0	68677	21609	0	47068	3628	3093	0	535	5.3	14	0	1.1	1440	677039	30867	4.6	3403	11	38999	16983	16286	44	62	3123	18	+	0.52394	0.75923	0.32199	0.49362	
214_42_pur	214_42_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		11833	50510	0	74885	26135	0	48750	4808	4237	0	571	6.4	16	0	1.2	2234	594653	37907	6.4	3720	9.8	44768	20877	20153	47	58	3721	18	+	0.55847	0.80961	0.35593	0.54774	
214_43_pur	214_43_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13025	50283	0	72122	28442	0	43680	6045	5344	0	701	8.4	19	0	1.6	2747	662916	38431	5.8	3240	8.4	51090	23500	22993	46	57	3604	15	+	0.55223	0.81068	0.36859	0.57164	
214_44_pur	214_44_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13003	48332	0	69479	27185	0	42294	5116	4667	0	449	7.4	17	0	1.1	2748	603888	37814	6.3	3337	8.8	48692	22838	22305	47	58	3296	14	+	0.59577	0.8639	0.38577	0.58778	
214_45_pur	214_45_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13926	47838	0	67170	28504	0	38666	6024	5405	0	619	9	19	0	1.6	2814	658848	38028	5.8	3340	8.8	51096	23558	23061	46	56	3636	15	+	0.5907	0.8389	0.39522	0.58761	
214_46_pur	214_46_pur	0	Trypsin	Specific			False	Acetyl (Protein N-term);Oxidation (M)	Carbamidomethyl (C)			False	False	1	2		Standard		13431	49671	0	68555	30787	0	37768	5180	4864	0	316	7.6	16	0	0.84	3031	658914	40090	6.1	3133	7.8	56950	26423	25922	46	55	3360	13	+	0.60324	0.87028	0.4006	0.61343	
